,n_A,n_B,noise_level,iteration,method,bench_test,cluster_test
17290,1000,1000,0.3,263,ols,2.1229601011473775,0.2903640521720132
17291,1000,1000,0.3,263,ridge,1.7109619839103203,0.21556241401047238
17292,1000,1000,0.3,264,lasso,0.15846729208669919,0.0982123562757735
17293,1000,1000,0.3,264,ols,0.2641892110766437,0.24017441094662856
17294,1000,1000,0.3,264,ridge,0.2245492341034113,0.1136804410577825
17295,1000,1000,0.3,265,lasso,0.1319170692013007,0.09622472525852685
17296,1000,1000,0.3,265,ols,0.16198227395217069,0.1105615695424784
17297,1000,1000,0.3,265,ridge,0.14779904317779247,0.1002789226084322
17298,1000,1000,0.3,266,lasso,0.16562608567045595,0.0863051109793022
17299,1000,1000,0.3,266,ols,0.2727968062093842,0.1133930850518863
17300,1000,1000,0.3,266,ridge,0.23102050462151474,0.09011691274418296
17301,1000,1000,0.3,267,lasso,0.22034470138165474,0.08662502833828455
17302,1000,1000,0.3,267,ols,0.39445081515870206,0.09163244383917929
17303,1000,1000,0.3,267,ridge,0.3816263976822591,0.08525553322973495
17304,1000,1000,0.3,268,lasso,0.15462874675445526,0.1227078801646385
17305,1000,1000,0.3,268,ols,0.7724461422769088,0.16773596763404047
17306,1000,1000,0.3,268,ridge,0.6071316854135747,0.14193056931061648
17307,1000,1000,0.3,269,lasso,0.17266234292563326,0.12282419366616945
17308,1000,1000,0.3,269,ols,0.6153754952864183,0.15913185719412865
17309,1000,1000,0.3,269,ridge,0.4946164432483595,0.1436849483487179
17310,1000,1000,0.3,270,lasso,0.2842082605045996,0.15812979417933776
17311,1000,1000,0.3,270,ols,0.6365160718841065,0.2606004888912593
17312,1000,1000,0.3,270,ridge,0.5375885459507137,0.20865542260404119
17313,1000,1000,0.3,271,lasso,0.33317035237888903,0.3140975510311267
17314,1000,1000,0.3,271,ols,0.8107452368358805,0.5185612309044259
17315,1000,1000,0.3,271,ridge,0.7278183417746968,0.3307740614794836
17316,1000,1000,0.3,272,lasso,0.15477965783947906,0.12078455935496124
17317,1000,1000,0.3,272,ols,15.578714541125313,0.17581208721337166
17318,1000,1000,0.3,272,ridge,12.161506063066563,0.1207546363189505
17319,1000,1000,0.3,273,lasso,0.1855845425758016,0.11254072989109226
17320,1000,1000,0.3,273,ols,0.27084529267835566,0.15088263251614054
17321,1000,1000,0.3,273,ridge,0.23609098577986595,0.11792272805522505
17322,1000,1000,0.3,274,lasso,0.1877547052130434,0.14877602636145504
17323,1000,1000,0.3,274,ols,0.4205360234422251,0.23108942358959722
17324,1000,1000,0.3,274,ridge,0.3489177568177088,0.17756560046947178
17325,1000,1000,0.3,275,lasso,0.1913334255801069,0.109887961399318
17326,1000,1000,0.3,275,ols,0.2859265559132027,0.17426822017443588
17327,1000,1000,0.3,275,ridge,0.2455587860894943,0.11640360929768305
17328,1000,1000,0.3,276,lasso,0.09339251689418884,0.0795087310828185
17329,1000,1000,0.3,276,ols,0.1126434403737955,0.11032955094897474
17330,1000,1000,0.3,276,ridge,0.0969040096693772,0.0834954739606234
17331,1000,1000,0.3,277,lasso,0.16682285895255017,0.11207720898613625
17332,1000,1000,0.3,277,ols,0.26825541206142867,0.16022190217886434
17333,1000,1000,0.3,277,ridge,0.21573414657742784,0.1290162360604723
17334,1000,1000,0.3,278,lasso,0.23018825571519236,0.13531639115138988
17335,1000,1000,0.3,278,ols,0.4181610258591783,0.21177958429561966
17336,1000,1000,0.3,278,ridge,0.3610777711908777,0.14115699227690953
17337,1000,1000,0.3,279,lasso,0.1207132617020812,0.07857064649760925
17338,1000,1000,0.3,279,ols,0.13499639443978115,0.10333934974875669
17339,1000,1000,0.3,279,ridge,0.13417732671296065,0.08360357389823114
17340,1000,1000,0.3,280,lasso,0.319453419490193,0.1670090757653679
17341,1000,1000,0.3,280,ols,0.7525840611847603,0.3402426559379006
17342,1000,1000,0.3,280,ridge,0.6665434853015642,0.19145100270118326
17343,1000,1000,0.3,281,lasso,0.18239641314324284,0.11145959253490925
17344,1000,1000,0.3,281,ols,0.33465805760241424,0.1296805715598352
17345,1000,1000,0.3,281,ridge,0.2423995952917885,0.12472495655057705
17346,1000,1000,0.3,282,lasso,0.26716462448313244,0.114598730545813
17347,1000,1000,0.3,282,ols,0.6170931420177033,0.16763624610231737
17348,1000,1000,0.3,282,ridge,0.5664201979114277,0.14544580308422114
17349,1000,1000,0.3,283,lasso,0.1734172296097398,0.11502368571497204
17350,1000,1000,0.3,283,ols,0.3284589118219854,0.14451784828259812
17351,1000,1000,0.3,283,ridge,0.28146229895134456,0.13169384506298926
17352,1000,1000,0.3,284,lasso,0.3073733662393038,0.20337912328200863
17353,1000,1000,0.3,284,ols,0.48945152486934274,0.4193502363243168
17354,1000,1000,0.3,284,ridge,0.4616170636686423,0.21598979988528638
17355,1000,1000,0.3,285,lasso,0.13907779507943152,0.21947057632796804
17356,1000,1000,0.3,285,ols,0.18790355901360364,0.2568207120301951
17357,1000,1000,0.3,285,ridge,0.15350656900454826,0.23344483998994187
17358,1000,1000,0.3,286,lasso,0.16601590966316515,0.1018920783933055
17359,1000,1000,0.3,286,ols,0.24916764093194893,0.1655302900139064
17360,1000,1000,0.3,286,ridge,0.2195312683940141,0.1162560829381255
17361,1000,1000,0.3,287,lasso,0.18778072075945185,0.11555651404915974
17362,1000,1000,0.3,287,ols,1.042304589861577,0.22987918818011538
17363,1000,1000,0.3,287,ridge,0.719501062196535,0.1258441192769218
17364,1000,1000,0.3,288,lasso,0.20307644136546654,0.11023264369931715
17365,1000,1000,0.3,288,ols,0.3208729668045764,0.1430988131583989
17366,1000,1000,0.3,288,ridge,0.304532409730493,0.11822041888098955
17367,1000,1000,0.3,289,lasso,0.20023184532535315,0.1060453259634644
17368,1000,1000,0.3,289,ols,0.6257324523945706,0.1705226375696452
17369,1000,1000,0.3,289,ridge,0.5804526871363476,0.12293694658018114
17370,1000,1000,0.3,290,lasso,0.17995701282751175,0.0877059415891769
17371,1000,1000,0.3,290,ols,0.4542586552644954,0.10248042802035051
17372,1000,1000,0.3,290,ridge,0.44423007690770056,0.090020246129224
17373,1000,1000,0.3,291,lasso,0.16129966075184815,0.10514897284061511
17374,1000,1000,0.3,291,ols,0.21585609874975376,0.14527227700223475
17375,1000,1000,0.3,291,ridge,0.18566863601503159,0.1067750135884191
17376,1000,1000,0.3,292,lasso,0.12707906408166392,0.10066934776206515
17377,1000,1000,0.3,292,ols,13.761551122902635,0.1038658151294456
17378,1000,1000,0.3,292,ridge,10.783863784471244,0.10696489952216245
17379,1000,1000,0.3,293,lasso,0.1768732795352605,0.0876284648010746
17380,1000,1000,0.3,293,ols,0.4760206056494401,0.09243204698927805
17381,1000,1000,0.3,293,ridge,0.37530495149828474,0.08457886021946215
17382,1000,1000,0.3,294,lasso,0.15334262647329466,0.1099351892316203
17383,1000,1000,0.3,294,ols,0.18246840253712635,0.1304869482634251
17384,1000,1000,0.3,294,ridge,0.17238546813029634,0.12279396188218625
17385,1000,1000,0.3,295,lasso,0.1345943442821806,0.07521589628353656
17386,1000,1000,0.3,295,ols,0.2079634615323075,0.10238279567338275
17387,1000,1000,0.3,295,ridge,0.1792033295813312,0.07632448791175514
17388,1000,1000,0.3,296,lasso,0.18368729490150276,0.1105102787297211
17389,1000,1000,0.3,296,ols,0.3861955969091625,0.1511652443898278
17390,1000,1000,0.3,296,ridge,0.33216884327409346,0.10944465566721695
17391,1000,1000,0.3,297,lasso,0.24906555354854648,0.0923569755050269
17392,1000,1000,0.3,297,ols,0.4477281419440057,0.11019238918422415
17393,1000,1000,0.3,297,ridge,0.3820826309459089,0.09828017977239284
17394,1000,1000,0.3,298,lasso,0.18037297018690265,0.12891510443586116
17395,1000,1000,0.3,298,ols,0.270359577993452,0.16766161223693826
17396,1000,1000,0.3,298,ridge,0.26504325948013585,0.1395205432727028
17397,1000,1000,0.3,299,lasso,0.17770923070055916,0.08341211202884971
17398,1000,1000,0.3,299,ols,0.4707453142795194,0.09142354027446614
17399,1000,1000,0.3,299,ridge,0.4243503128789222,0.08567835946387085
17400,1000,1000,0.3,300,lasso,0.18455058276550074,0.12934897564222309
17401,1000,1000,0.3,300,ols,2.4814194824006846,0.17182184250131322
17402,1000,1000,0.3,300,ridge,2.222052534525062,0.16949676934684485
17403,1000,1000,0.3,301,lasso,0.17901523304945338,0.1175073676685813
17404,1000,1000,0.3,301,ols,2.384023600169275,0.1614835051640944
17405,1000,1000,0.3,301,ridge,2.2794249757983396,0.1450086869892085
17406,1000,1000,0.3,302,lasso,0.23032563797164254,0.1294540026506435
17407,1000,1000,0.3,302,ols,0.36779411005454865,0.1548352541891067
17408,1000,1000,0.3,302,ridge,0.314293125497473,0.14073318015259462
17409,1000,1000,0.3,303,lasso,0.2013477875271249,0.10689078575599895
17410,1000,1000,0.3,303,ols,1.3257191256176124,0.1601421319258735
17411,1000,1000,0.3,303,ridge,1.150635028404682,0.126070192912012
17412,1000,1000,0.3,304,lasso,0.1345221719123395,0.07537206954371475
17413,1000,1000,0.3,304,ols,1.6519616910079624,0.08974136676946576
17414,1000,1000,0.3,304,ridge,1.6638678684523,0.08300142806153095
17415,1000,1000,0.3,305,lasso,0.26025724440304615,0.15346498707780454
17416,1000,1000,0.3,305,ols,0.3906566094338567,0.2100202025215837
17417,1000,1000,0.3,305,ridge,0.3807719006075285,0.19119201573507125
17418,1000,1000,0.3,306,lasso,0.2539447665407119,0.13550428369451806
17419,1000,1000,0.3,306,ols,0.7390242511232077,0.29324296406325284
17420,1000,1000,0.3,306,ridge,0.6572418718421102,0.1622078219781441
17421,1000,1000,0.3,307,lasso,0.12962622683781166,0.10321441757397275
17422,1000,1000,0.3,307,ols,0.22214589054212555,0.18006470166358207
17423,1000,1000,0.3,307,ridge,0.18145131481046864,0.1130203661042527
17424,1000,1000,0.3,308,lasso,0.2184090409243708,0.11778840278282535
17425,1000,1000,0.3,308,ols,0.9764499172127932,0.14415682926107587
17426,1000,1000,0.3,308,ridge,0.8633060488116455,0.1214952673004831
17427,1000,1000,0.3,309,lasso,0.1251970687538879,0.0964976032868753
17428,1000,1000,0.3,309,ols,0.15404457887057435,0.17159195350689616
17429,1000,1000,0.3,309,ridge,0.1516635469778809,0.09637139820741736
17430,1000,1000,0.3,310,lasso,0.201535503030563,0.14926568043760402
17431,1000,1000,0.3,310,ols,2.4378810701042406,0.30023135591430994
17432,1000,1000,0.3,310,ridge,2.126894928959093,0.21190708850840229
17433,1000,1000,0.3,311,lasso,0.2012010258273573,0.1562047470070248
17434,1000,1000,0.3,311,ols,0.36118986984588863,0.2004827362837883
17435,1000,1000,0.3,311,ridge,0.3217940454288015,0.16728097275251136
17436,1000,1000,0.3,312,lasso,0.1451067995314762,0.10880667308888364
17437,1000,1000,0.3,312,ols,0.46374084628865697,0.11412648427821884
17438,1000,1000,0.3,312,ridge,0.3764258739703863,0.11290067658084871
17439,1000,1000,0.3,313,lasso,0.18915132545564012,0.1216847934557246
17440,1000,1000,0.3,313,ols,0.6434767843274924,0.18018032063771322
17441,1000,1000,0.3,313,ridge,0.5739188724137831,0.142731453870804
17442,1000,1000,0.3,314,lasso,0.27535899822747745,0.149151980404151
17443,1000,1000,0.3,314,ols,0.8785344703284634,0.21598653339206025
17444,1000,1000,0.3,314,ridge,0.7906028047741862,0.18483857242353663
17445,1000,1000,0.3,315,lasso,0.168693119112031,0.07495223799586109
17446,1000,1000,0.3,315,ols,0.274398563620068,0.12477148246793
17447,1000,1000,0.3,315,ridge,0.2262994927674119,0.08434800096402195
17448,1000,1000,0.3,316,lasso,0.1470920948379616,0.12914328766700164
17449,1000,1000,0.3,316,ols,0.6257973310693041,0.1951024281445756
17450,1000,1000,0.3,316,ridge,0.5545281450775827,0.1623960039196122
17451,1000,1000,0.3,317,lasso,0.18002906687897802,0.15591954570060174
17452,1000,1000,0.3,317,ols,0.38539973830066865,0.23930697088675296
17453,1000,1000,0.3,317,ridge,0.34850149654771223,0.1922052492643184
17454,1000,1000,0.3,318,lasso,0.17341171535571626,0.10431802495189865
17455,1000,1000,0.3,318,ols,0.259580287765881,0.1727340241401596
17456,1000,1000,0.3,318,ridge,0.22560936639874657,0.1128255473550108
17457,1000,1000,0.3,319,lasso,0.18112907491082209,0.1015297807156742
17458,1000,1000,0.3,319,ols,0.31536378063763965,0.15434537776937923
17459,1000,1000,0.3,319,ridge,0.27736835817441746,0.1130210430259353
17460,1000,1000,0.3,320,lasso,0.12270525853754741,0.1018073334873423
17461,1000,1000,0.3,320,ols,0.17615232382263885,0.14976378355155912
17462,1000,1000,0.3,320,ridge,0.15090174324436856,0.10539326980943506
17463,1000,1000,0.3,321,lasso,0.28595699598547786,0.1775330086237098
17464,1000,1000,0.3,321,ols,0.9850634365637774,0.2791873122759795
17465,1000,1000,0.3,321,ridge,0.7902596776141771,0.20300381605884385
17466,1000,1000,0.3,322,lasso,0.23123178551843476,0.14193670497625693
17467,1000,1000,0.3,322,ols,0.8219563359221657,0.2251086813556415
17468,1000,1000,0.3,322,ridge,0.6135099114306062,0.16115847978426184
17469,1000,1000,0.3,323,lasso,0.23429442446728643,0.18197600109472845
17470,1000,1000,0.3,323,ols,6.129285277075784,0.21525151528946973
17471,1000,1000,0.3,323,ridge,5.065512089155662,0.19547954146385776
17472,1000,1000,0.3,324,lasso,0.21957978060288585,0.14855873062126665
17473,1000,1000,0.3,324,ols,0.5773135742644151,0.21454030680934788
17474,1000,1000,0.3,324,ridge,0.459598771740522,0.164053646404044
17475,1000,1000,0.3,325,lasso,0.13208640512143704,0.09167617763623376
17476,1000,1000,0.3,325,ols,0.15330937890682467,0.11318384880685214
17477,1000,1000,0.3,325,ridge,0.141543727945489,0.0981407761571646
17478,1000,1000,0.3,326,lasso,0.18643906935741225,0.0905737439905662
17479,1000,1000,0.3,326,ols,0.3618756692031053,0.11174588032218649
17480,1000,1000,0.3,326,ridge,0.3159760626323638,0.0913667612457793
17481,1000,1000,0.3,327,lasso,0.25372723615376075,0.1571713407533526
17482,1000,1000,0.3,327,ols,0.3838425494369745,0.2535494472568166
17483,1000,1000,0.3,327,ridge,0.378161485711273,0.16944859157441125
17484,1000,1000,0.3,328,lasso,0.14498566697564524,0.1184983161105245
17485,1000,1000,0.3,328,ols,0.17489964336364938,0.1638343477409343
17486,1000,1000,0.3,328,ridge,0.1587801538586336,0.11811201686019704
17487,1000,1000,0.3,329,lasso,0.1837999283453689,0.10732783489877105
17488,1000,1000,0.3,329,ols,0.8185236643083108,0.21498130247392067
17489,1000,1000,0.3,329,ridge,0.6715201903454588,0.1248352825795269
17490,1000,1000,0.3,330,lasso,0.19021119404580417,0.11616986931311629
17491,1000,1000,0.3,330,ols,0.3681843687197107,0.16623445662944453
17492,1000,1000,0.3,330,ridge,0.30672932761522465,0.1335500022991215
17493,1000,1000,0.3,331,lasso,0.16342818952145816,0.1191302443578699
17494,1000,1000,0.3,331,ols,0.34361103706822993,0.18731975344134522
17495,1000,1000,0.3,331,ridge,0.2863570500821536,0.1488676698644956
17496,1000,1000,0.3,332,lasso,0.234281819504043,0.1051867944351666
17497,1000,1000,0.3,332,ols,0.5874059831289761,0.1015191230536381
17498,1000,1000,0.3,332,ridge,0.4965255471982988,0.1011522810102773
17499,1000,1000,0.3,333,lasso,0.11243790078348179,0.11052766624397614
17500,1000,1000,0.3,333,ols,0.1411457536349218,0.15208429929775905
17501,1000,1000,0.3,333,ridge,0.14160292534926605,0.12760660457038597
17502,1000,1000,0.3,334,lasso,0.1872130511025909,0.12694581660092663
17503,1000,1000,0.3,334,ols,7.798769792315987,0.2419295009463711
17504,1000,1000,0.3,334,ridge,6.51322289400706,0.13979138362449522
17505,1000,1000,0.3,335,lasso,0.19307487183663763,0.0943424887409898
17506,1000,1000,0.3,335,ols,0.45465535818748215,0.11573043194400735
17507,1000,1000,0.3,335,ridge,0.38556342529261367,0.10460802807505876
17508,1000,1000,0.3,336,lasso,0.19160904032707604,0.08886185148266834
17509,1000,1000,0.3,336,ols,0.6311102157277553,0.15372805946267698
17510,1000,1000,0.3,336,ridge,0.46184847980062865,0.0951574231145372
17511,1000,1000,0.3,337,lasso,0.12538963388218094,0.09752742252132565
17512,1000,1000,0.3,337,ols,0.2342629242450784,0.10576343398070004
17513,1000,1000,0.3,337,ridge,0.21191730402519277,0.10508913712239415
17514,1000,1000,0.3,338,lasso,0.2093001356021573,0.12132604649653206
17515,1000,1000,0.3,338,ols,0.345171106171154,0.1577735267815139
17516,1000,1000,0.3,338,ridge,0.30135956446366385,0.13202387314512545
17517,1000,1000,0.3,339,lasso,0.1163856399541396,0.08728017709298835
17518,1000,1000,0.3,339,ols,0.15132720742890565,0.09380370898482829
17519,1000,1000,0.3,339,ridge,0.1382668602297189,0.08535440044786136
17520,1000,1000,0.3,340,lasso,0.135858989360551,0.1158979489999965
17521,1000,1000,0.3,340,ols,0.15400682228730775,0.1683392721039929
17522,1000,1000,0.3,340,ridge,0.1504811266658592,0.11712586630994185
17523,1000,1000,0.3,341,lasso,0.14834747465092746,0.1076798283546435
17524,1000,1000,0.3,341,ols,0.19655845965049273,0.23966272839157995
17525,1000,1000,0.3,341,ridge,0.16876883489092426,0.1289139614277845
17526,1000,1000,0.3,342,lasso,0.16632738449699336,0.10794393881357009
17527,1000,1000,0.3,342,ols,0.7814984809770974,0.1197914908621822
17528,1000,1000,0.3,342,ridge,0.7708687260383409,0.1065425072238496
17529,1000,1000,0.3,343,lasso,0.12663994888881053,0.0843638550389069
17530,1000,1000,0.3,343,ols,0.15673775323547456,0.1075055864815629
17531,1000,1000,0.3,343,ridge,0.15123353428682024,0.08443209842792655
17532,1000,1000,0.3,344,lasso,0.20631549247675515,0.13553152786159856
17533,1000,1000,0.3,344,ols,0.4715963331584626,0.20154767653387612
17534,1000,1000,0.3,344,ridge,0.3938605725083931,0.15808825101522767
17535,1000,1000,0.3,345,lasso,0.1467460055084469,0.10065258869110874
17536,1000,1000,0.3,345,ols,0.22137765663314268,0.11982958515588646
17537,1000,1000,0.3,345,ridge,0.18868587184953015,0.1049784531502368
17538,1000,1000,0.3,346,lasso,0.103807609845015,0.09417598005938149
17539,1000,1000,0.3,346,ols,0.1223393084125817,0.097599680473244
17540,1000,1000,0.3,346,ridge,0.11854645350906315,0.09888905625125866
17541,1000,1000,0.3,347,lasso,0.21581966152683724,0.1674684958842509
17542,1000,1000,0.3,347,ols,0.3213439153379507,0.2335802645934583
17543,1000,1000,0.3,347,ridge,0.27048094220703356,0.17758589851057066
17544,1000,1000,0.3,348,lasso,0.24278749134430366,0.13466744912028164
17545,1000,1000,0.3,348,ols,0.49319961848235816,0.1655802346552881
17546,1000,1000,0.3,348,ridge,0.44785420491692696,0.1363748277157278
17547,1000,1000,0.3,349,lasso,0.19053435134875002,0.12415974160275406
17548,1000,1000,0.3,349,ols,2.3813712395752624,0.16090980381859124
17549,1000,1000,0.3,349,ridge,2.25808451333378,0.14574332477665208
17550,1000,1000,0.3,350,lasso,0.1770550654893901,0.11554711833159195
17551,1000,1000,0.3,350,ols,0.3037520100741487,0.15516007275315605
17552,1000,1000,0.3,350,ridge,0.2589934632409539,0.12452566781725385
17553,1000,1000,0.3,351,lasso,0.17472791010070005,0.14214598994906041
17554,1000,1000,0.3,351,ols,0.5844485480452772,0.22514129302054905
17555,1000,1000,0.3,351,ridge,0.5393063432980664,0.19613486508405514
17556,1000,1000,0.3,352,lasso,0.14878972118176295,0.10851178942074545
17557,1000,1000,0.3,352,ols,0.1801924266265049,0.16163177415791286
17558,1000,1000,0.3,352,ridge,0.17140030343067925,0.11692417737733074
17559,1000,1000,0.3,353,lasso,0.1742875595007904,0.14145068795373125
17560,1000,1000,0.3,353,ols,0.41289690244987926,0.20090981277162673
17561,1000,1000,0.3,353,ridge,0.40479013894934823,0.15437020012540087
17562,1000,1000,0.3,354,lasso,0.29980654900737735,0.1174374238785756
17563,1000,1000,0.3,354,ols,1.0282940624092116,0.1744898762602241
17564,1000,1000,0.3,354,ridge,0.7229812147091474,0.1314417301108381
17565,1000,1000,0.3,355,lasso,0.26865919459629944,0.21930916334229256
17566,1000,1000,0.3,355,ols,0.537205120270233,0.33977388430682165
17567,1000,1000,0.3,355,ridge,0.46531816967920886,0.21468294955115458
